portfolio_date,portfolio_pnl,portfolio_loss,position_pnl_sum,nav,funded_market_value,gross_funded_exposure,overlay_notional,rebalanced,holdings_version
2024-07-11,3997.131442303233,-3997.131442303233,3997.131442303233,9066187.809998734,9066187.809998734,9066187.809998734,680720.4880547401,False,19
2024-07-12,7740.4559199183705,-7740.4559199183705,7740.4559199183705,9073928.265918652,9073928.265918652,9073928.265918652,680720.4880547401,False,19
2024-07-15,44607.88449486827,-44607.88449486827,44607.88449486827,9118536.15041352,9118536.15041352,9118536.15041352,680720.4880547401,False,19
2024-07-16,32886.83269417856,-32886.83269417856,32886.83269417856,9151422.9831077,9151422.9831077,9151422.9831077,680720.4880547401,False,19
2024-07-17,-37776.76779898592,37776.76779898592,-37776.76779898592,9113646.215308715,9113646.215308715,9113646.215308715,680720.4880547401,False,19
2024-07-18,57271.159830697674,-57271.159830697674,57271.159830697674,9170917.375139412,9170917.375139412,9170917.375139412,680720.4880547401,False,19
2024-07-19,-9797.382282370907,9797.382282370907,-9797.382282370907,9161119.99285704,9161119.99285704,9161119.99285704,680720.4880547401,False,19
2024-07-22,21251.83943097258,-21251.83943097258,21251.83943097258,9182371.832288014,9182371.832288014,9182371.832288014,680720.4880547401,False,19
2024-07-23,-28970.88898349536,28970.88898349536,-28970.88898349536,9153400.943304518,9153400.943304518,9153400.943304518,680720.4880547401,False,19
2024-07-24,-40618.2813924474,40618.2813924474,-40618.2813924474,9112782.66191207,9112782.66191207,9112782.66191207,680720.4880547401,False,19
2024-07-25,39661.59356338816,-39661.59356338816,39661.59356338816,9152444.255475458,9152444.255475458,9152444.255475458,680720.4880547401,False,19
2024-07-26,4511.798566893708,-4511.798566893708,4511.798566893708,9156956.054042352,9156956.054042352,9156956.054042352,680720.4880547401,False,19
2024-07-29,8140.579527144037,-8140.579527144037,8140.579527144037,9165096.633569496,9165096.633569496,9165096.633569496,680720.4880547401,False,19
2024-07-30,-23962.955594964642,23962.955594964642,-23962.955594964642,9141133.677974531,9141133.677974531,9141133.677974531,680720.4880547401,False,19
2024-07-31,16758.776894624978,-16758.776894624978,16758.776894624978,9157892.454869155,9157892.454869155,9157892.454869155,680720.4880547401,False,19
2024-08-01,52940.381726755346,-52940.381726755346,52940.381726755346,9210832.836595912,9210832.836595912,9210832.836595912,690812.4627446934,True,20
2024-08-02,-43268.65868656244,43268.65868656244,-43268.65868656244,9167564.17790935,9167564.17790935,9167564.17790935,690812.4627446934,False,20
2024-08-05,9897.966140531697,-9897.966140531697,9897.966140531697,9177462.144049883,9177462.144049883,9177462.144049883,690812.4627446934,False,20
2024-08-06,-10310.033837709527,10310.033837709527,-10310.033837709527,9167152.110212171,9167152.110212171,9167152.110212171,690812.4627446934,False,20
2024-08-07,-53302.65365530477,53302.65365530477,-53302.65365530477,9113849.456556868,9113849.456556868,9113849.456556868,690812.4627446934,False,20
2024-08-08,26995.502113366616,-26995.502113366616,26995.502113366616,9140844.958670234,9140844.958670234,9140844.958670234,690812.4627446934,False,20
2024-08-09,23565.2370881161,-23565.2370881161,23565.2370881161,9164410.19575835,9164410.19575835,9164410.19575835,690812.4627446934,False,20
2024-08-12,33307.75487338948,-33307.75487338948,33307.75487338948,9197717.95063174,9197717.95063174,9197717.95063174,690812.4627446934,False,20
2024-08-13,52435.57901309583,-52435.57901309583,52435.57901309583,9250153.529644836,9250153.529644836,9250153.529644836,690812.4627446934,False,20
2024-08-14,6036.7775945086,-6036.7775945086,6036.7775945086,9256190.307239342,9256190.307239342,9256190.307239342,690812.4627446934,False,20
2024-08-15,5438.112626166943,-5438.112626166943,5438.112626166943,9261628.419865511,9261628.419865511,9261628.419865511,690812.4627446934,False,20
2024-08-16,10258.078949965522,-10258.078949965522,10258.078949965522,9271886.498815477,9271886.498815477,9271886.498815477,690812.4627446934,False,20
2024-08-19,2848.984258066766,-2848.984258066766,2848.984258066766,9274735.483073544,9274735.483073544,9274735.483073544,690812.4627446934,False,20
2024-08-20,14739.425731461897,-14739.425731461897,14739.425731461897,9289474.908805005,9289474.908805005,9289474.908805005,690812.4627446934,False,20
2024-08-21,24127.06970124606,-24127.06970124606,24127.06970124606,9313601.97850625,9313601.97850625,9313601.97850625,690812.4627446934,False,20
2024-08-22,32770.59372871384,-32770.59372871384,32770.59372871384,9346372.572234964,9346372.572234964,9346372.572234964,690812.4627446934,False,20
2024-08-23,136.1050175060093,-136.1050175060093,136.1050175060093,9346508.677252471,9346508.677252471,9346508.677252471,690812.4627446934,False,20
2024-08-26,-26691.113010479363,26691.113010479363,-26691.113010479363,9319817.56424199,9319817.56424199,9319817.56424199,690812.4627446934,False,20
2024-08-27,-30863.73529946959,30863.73529946959,-30863.73529946959,9288953.828942522,9288953.828942522,9288953.828942522,690812.4627446934,False,20
2024-08-28,5551.8995795066985,-5551.8995795066985,5551.8995795066985,9294505.728522027,9294505.728522027,9294505.728522027,690812.4627446934,False,20
2024-08-29,27953.13078584173,-27953.13078584173,27953.13078584173,9322458.85930787,9322458.85930787,9322458.85930787,690812.4627446934,False,20
2024-08-30,-29106.931228912887,29106.931228912887,-29106.931228912887,9293351.928078957,9293351.928078957,9293351.928078957,690812.4627446934,False,20
2024-09-02,56362.60072753308,-56362.60072753308,56362.60072753308,9349714.52880649,9349714.52880649,9349714.52880649,701228.5896604868,True,21
2024-09-03,-26440.192645776337,26440.192645776337,-26440.192645776337,9323274.336160714,9323274.336160714,9323274.336160714,701228.5896604868,False,21
2024-09-04,-22372.329584588482,22372.329584588482,-22372.329584588482,9300902.006576126,9300902.006576126,9300902.006576126,701228.5896604868,False,21
2024-09-05,68604.62519369576,-68604.62519369576,68604.62519369576,9369506.631769821,9369506.631769821,9369506.631769821,701228.5896604868,False,21
2024-09-06,22111.01217573341,-22111.01217573341,22111.01217573341,9391617.643945556,9391617.643945556,9391617.643945556,701228.5896604868,False,21
2024-09-09,10844.055589534559,-10844.055589534559,10844.055589534559,9402461.69953509,9402461.69953509,9402461.69953509,701228.5896604868,False,21
2024-09-10,-83678.57495778671,83678.57495778671,-83678.57495778671,9318783.124577302,9318783.124577302,9318783.124577302,701228.5896604868,False,21
2024-09-11,-14139.086564136998,14139.086564136998,-14139.086564136998,9304644.038013166,9304644.038013166,9304644.038013166,701228.5896604868,False,21
2024-09-12,-33056.40816335551,33056.40816335551,-33056.40816335551,9271587.62984981,9271587.62984981,9271587.62984981,701228.5896604868,False,21
2024-09-13,23105.22287599384,-23105.22287599384,23105.22287599384,9294692.852725804,9294692.852725804,9294692.852725804,701228.5896604868,False,21
2024-09-16,251.79237474953874,-251.79237474953874,251.79237474953874,9294944.645100554,9294944.645100554,9294944.645100554,701228.5896604868,False,21
2024-09-17,-11505.156306722865,11505.156306722865,-11505.156306722865,9283439.48879383,9283439.48879383,9283439.48879383,701228.5896604868,False,21
2024-09-18,24412.85041162909,-24412.85041162909,24412.85041162909,9307852.339205459,9307852.339205459,9307852.339205459,701228.5896604868,False,21
2024-09-19,23936.947465217374,-23936.947465217374,23936.947465217374,9331789.286670677,9331789.286670677,9331789.286670677,701228.5896604868,False,21
2024-09-20,-38839.4162694382,38839.4162694382,-38839.4162694382,9292949.870401239,9292949.870401239,9292949.870401239,701228.5896604868,False,21
2024-09-23,56323.542570884645,-56323.542570884645,56323.542570884645,9349273.412972122,9349273.412972122,9349273.412972122,701228.5896604868,False,21
2024-09-24,-2805.705975530919,2805.705975530919,-2805.705975530919,9346467.706996592,9346467.706996592,9346467.706996592,701228.5896604868,False,21
2024-09-25,-38456.98129952652,38456.98129952652,-38456.98129952652,9308010.725697065,9308010.725697065,9308010.725697065,701228.5896604868,False,21
2024-09-26,-40311.008458489436,40311.008458489436,-40311.008458489436,9267699.717238575,9267699.717238575,9267699.717238575,701228.5896604868,False,21
2024-09-27,-88373.12494536162,88373.12494536162,-88373.12494536162,9179326.592293214,9179326.592293214,9179326.592293214,701228.5896604868,False,21
2024-09-30,25991.746141623193,-25991.746141623193,25991.746141623193,9205318.338434838,9205318.338434838,9205318.338434838,701228.5896604868,False,21
2024-10-01,-6864.876052718025,6864.876052718025,-6864.876052718025,9198453.46238212,9198453.46238212,9198453.46238212,689884.0096786589,True,22
2024-10-02,-129366.76953391357,129366.76953391357,-129366.76953391357,9069086.692848206,9069086.692848206,9069086.692848206,689884.0096786589,False,22
2024-10-03,37344.040525810204,-37344.040525810204,37344.040525810204,9106430.733374014,9106430.733374014,9106430.733374014,689884.0096786589,False,22
2024-10-04,2160.1663311120096,-2160.1663311120096,2160.1663311120096,9108590.899705127,9108590.899705127,9108590.899705127,689884.0096786589,False,22
2024-10-07,29946.444742748456,-29946.444742748456,29946.444742748456,9138537.344447877,9138537.344447877,9138537.344447877,689884.0096786589,False,22
2024-10-08,43780.70618589471,-43780.70618589471,43780.70618589471,9182318.05063377,9182318.05063377,9182318.05063377,689884.0096786589,False,22
2024-10-09,17263.426390709858,-17263.426390709858,17263.426390709858,9199581.47702448,9199581.47702448,9199581.47702448,689884.0096786589,False,22
2024-10-10,-10606.135682201133,10606.135682201133,-10606.135682201133,9188975.34134228,9188975.34134228,9188975.34134228,689884.0096786589,False,22
2024-10-11,21922.389763930973,-21922.389763930973,21922.389763930973,9210897.73110621,9210897.73110621,9210897.73110621,689884.0096786589,False,22
2024-10-14,20889.11817377807,-20889.11817377807,20889.11817377807,9231786.849279989,9231786.849279989,9231786.849279989,689884.0096786589,False,22
2024-10-15,-944.2459459525892,944.2459459525892,-944.2459459525892,9230842.603334034,9230842.603334034,9230842.603334034,689884.0096786589,False,22
2024-10-16,12328.045632452186,-12328.045632452186,12328.045632452186,9243170.648966487,9243170.648966487,9243170.648966487,689884.0096786589,False,22
2024-10-17,-50891.443796662265,50891.443796662265,-50891.443796662265,9192279.205169825,9192279.205169825,9192279.205169825,689884.0096786589,False,22
2024-10-18,14543.200005082263,-14543.200005082263,14543.200005082263,9206822.405174907,9206822.405174907,9206822.405174907,689884.0096786589,False,22
2024-10-21,51112.37668916034,-51112.37668916034,51112.37668916034,9257934.781864068,9257934.781864068,9257934.781864068,689884.0096786589,False,22
2024-10-22,-20338.826895507933,20338.826895507933,-20338.826895507933,9237595.95496856,9237595.95496856,9237595.95496856,689884.0096786589,False,22
2024-10-23,10821.261297096664,-10821.261297096664,10821.261297096664,9248417.216265658,9248417.216265658,9248417.216265658,689884.0096786589,False,22
2024-10-24,-64039.34774316086,64039.34774316086,-64039.34774316086,9184377.868522495,9184377.868522495,9184377.868522495,689884.0096786589,False,22
2024-10-25,62586.51545741486,-62586.51545741486,62586.51545741486,9246964.383979911,9246964.383979911,9246964.383979911,689884.0096786589,False,22
2024-10-28,71182.1385386326,-71182.1385386326,71182.1385386326,9318146.522518544,9318146.522518544,9318146.522518544,689884.0096786589,False,22
2024-10-29,-25288.988403125648,25288.988403125648,-25288.988403125648,9292857.534115417,9292857.534115417,9292857.534115417,689884.0096786589,False,22
2024-10-30,-70884.43455484902,70884.43455484902,-70884.43455484902,9221973.09956057,9221973.09956057,9221973.09956057,689884.0096786589,False,22
2024-10-31,27938.391112060017,-27938.391112060017,27938.391112060017,9249911.49067263,9249911.49067263,9249911.49067263,689884.0096786589,False,22
2024-11-01,-20861.091350562827,20861.091350562827,-20861.091350562827,9229050.399322066,9229050.399322066,9229050.399322066,692178.7799491549,True,23
2024-11-04,-42925.42247510535,42925.42247510535,-42925.42247510535,9186124.976846961,9186124.976846961,9186124.976846961,692178.7799491549,False,23
2024-11-05,-29079.46801506435,29079.46801506435,-29079.46801506435,9157045.508831896,9157045.508831896,9157045.508831896,692178.7799491549,False,23
2024-11-06,-18306.735290607437,18306.735290607437,-18306.735290607437,9138738.773541288,9138738.773541288,9138738.773541288,692178.7799491549,False,23
2024-11-07,-64186.751266800056,64186.751266800056,-64186.751266800056,9074552.02227449,9074552.02227449,9074552.02227449,692178.7799491549,False,23
2024-11-08,-10347.148939860022,10347.148939860022,-10347.148939860022,9064204.87333463,9064204.87333463,9064204.87333463,692178.7799491549,False,23
2024-11-11,22216.7950388466,-22216.7950388466,22216.7950388466,9086421.668373477,9086421.668373477,9086421.668373477,692178.7799491549,False,23
2024-11-12,-77861.5587640841,77861.5587640841,-77861.5587640841,9008560.109609392,9008560.109609392,9008560.109609392,692178.7799491549,False,23
2024-11-13,87007.55836668068,-87007.55836668068,87007.55836668068,9095567.667976074,9095567.667976074,9095567.667976074,692178.7799491549,False,23
2024-11-14,-33188.56481756525,33188.56481756525,-33188.56481756525,9062379.103158507,9062379.103158507,9062379.103158507,692178.7799491549,False,23
2024-11-15,-60707.12012026282,60707.12012026282,-60707.12012026282,9001671.983038245,9001671.983038245,9001671.983038245,692178.7799491549,False,23
2024-11-18,30727.99233735705,-30727.99233735705,30727.99233735705,9032399.975375602,9032399.975375602,9032399.975375602,692178.7799491549,False,23
2024-11-19,75551.4807619628,-75551.4807619628,75551.4807619628,9107951.456137566,9107951.456137566,9107951.456137566,692178.7799491549,False,23
2024-11-20,-23404.85894005377,23404.85894005377,-23404.85894005377,9084546.59719751,9084546.59719751,9084546.59719751,692178.7799491549,False,23
2024-11-21,-5568.246722147543,5568.246722147543,-5568.246722147543,9078978.350475363,9078978.350475363,9078978.350475363,692178.7799491549,False,23
2024-11-22,-63963.10933897748,63963.10933897748,-63963.10933897748,9015015.241136387,9015015.241136387,9015015.241136387,692178.7799491549,False,23
2024-11-25,-29148.089691025983,29148.089691025983,-29148.089691025983,8985867.15144536,8985867.15144536,8985867.15144536,692178.7799491549,False,23
2024-11-26,-16151.49910507998,16151.49910507998,-16151.49910507998,8969715.652340282,8969715.652340282,8969715.652340282,692178.7799491549,False,23
2024-11-27,-9525.381188782894,9525.381188782894,-9525.381188782894,8960190.271151498,8960190.271151498,8960190.271151498,692178.7799491549,False,23
2024-11-28,24555.627975276675,-24555.627975276675,24555.627975276675,8984745.899126774,8984745.899126774,8984745.899126774,692178.7799491549,False,23
2024-11-29,-2739.321754997088,2739.321754997088,-2739.321754997088,8982006.577371776,8982006.577371776,8982006.577371776,692178.7799491549,False,23
2024-12-02,35622.205942178894,-35622.205942178894,35622.205942178894,9017628.783313956,9017628.783313956,9017628.783313956,676322.1587485467,True,24
2024-12-03,90664.18547824722,-90664.18547824722,90664.18547824722,9108292.968792204,9108292.968792204,9108292.968792204,676322.1587485467,False,24
2024-12-04,14122.240342038122,-14122.240342038122,14122.240342038122,9122415.209134242,9122415.209134242,9122415.209134242,676322.1587485467,False,24
2024-12-05,48384.93571850729,-48384.93571850729,48384.93571850729,9170800.14485275,9170800.14485275,9170800.14485275,676322.1587485467,False,24
2024-12-06,-9966.442784638779,9966.442784638779,-9966.442784638779,9160833.70206811,9160833.70206811,9160833.70206811,676322.1587485467,False,24
2024-12-09,-39535.45885418116,39535.45885418116,-39535.45885418116,9121298.24321393,9121298.24321393,9121298.24321393,676322.1587485467,False,24
2024-12-10,1731.4165420958864,-1731.4165420958864,1731.4165420958864,9123029.659756023,9123029.659756023,9123029.659756023,676322.1587485467,False,24
2024-12-11,21907.246568189435,-21907.246568189435,21907.246568189435,9144936.906324215,9144936.906324215,9144936.906324215,676322.1587485467,False,24
2024-12-12,29857.677038147493,-29857.677038147493,29857.677038147493,9174794.583362361,9174794.583362361,9174794.583362361,676322.1587485467,False,24
2024-12-13,58530.99614803165,-58530.99614803165,58530.99614803165,9233325.579510394,9233325.579510394,9233325.579510394,676322.1587485467,False,24
2024-12-16,30554.669666543487,-30554.669666543487,30554.669666543487,9263880.249176936,9263880.249176936,9263880.249176936,676322.1587485467,False,24
2024-12-17,-33908.581505353905,33908.581505353905,-33908.581505353905,9229971.667671582,9229971.667671582,9229971.667671582,676322.1587485467,False,24
2024-12-18,-67224.90199431422,67224.90199431422,-67224.90199431422,9162746.76567727,9162746.76567727,9162746.76567727,676322.1587485467,False,24
2024-12-19,-35211.303123620535,35211.303123620535,-35211.303123620535,9127535.462553648,9127535.462553648,9127535.462553648,676322.1587485467,False,24
2024-12-20,22190.73147840811,-22190.73147840811,22190.73147840811,9149726.194032054,9149726.194032054,9149726.194032054,676322.1587485467,False,24
2024-12-23,-43298.420340279125,43298.420340279125,-43298.420340279125,9106427.773691777,9106427.773691777,9106427.773691777,676322.1587485467,False,24
2024-12-24,71582.96537608371,-71582.96537608371,71582.96537608371,9178010.73906786,9178010.73906786,9178010.73906786,676322.1587485467,False,24
2024-12-25,34659.54145675938,-34659.54145675938,34659.54145675938,9212670.280524619,9212670.280524619,9212670.280524619,676322.1587485467,False,24
2024-12-26,-25224.37844458481,25224.37844458481,-25224.37844458481,9187445.902080033,9187445.902080033,9187445.902080033,676322.1587485467,False,24
2024-12-27,26449.34721514149,-26449.34721514149,26449.34721514149,9213895.249295175,9213895.249295175,9213895.249295175,676322.1587485467,False,24
2024-12-30,-30567.343339003102,30567.343339003102,-30567.343339003102,9183327.905956173,9183327.905956173,9183327.905956173,676322.1587485467,False,24
2024-12-31,-65961.39309578175,65961.39309578175,-65961.39309578175,9117366.512860391,9117366.512860391,9117366.512860391,676322.1587485467,False,24
