forecast_date,realized_date,expected_next_date,max_input_date,confidence,lookback,holdings_version,model_version,hypothetical_pnl,realized_loss,principal_contributor,model,var,es,exception,breach_magnitude,seed
2024-04-30,2024-05-01,2024-05-01,2024-04-30,0.99,250,16,1.1.0,-47258.927631970546,47258.927631970546,SPY,Parametric Normal,99183.74981724024,113631.30312104328,False,0.0,
2024-04-30,2024-05-01,2024-05-01,2024-04-30,0.99,250,16,1.1.0,-47258.927631970546,47258.927631970546,SPY,Monte Carlo Normal,100989.98464384073,115694.787665685,False,0.0,344001074.0
2024-05-01,2024-05-02,2024-05-02,2024-05-01,0.99,250,17,1.1.0,-7070.074840261176,7070.074840261176,GLD,Historical,111757.15864676691,120208.3453921038,False,0.0,
2024-05-01,2024-05-02,2024-05-02,2024-05-01,0.99,250,17,1.1.0,-7070.074840261176,7070.074840261176,GLD,Parametric Normal,98846.26434303174,113244.65798724467,False,0.0,
2024-05-01,2024-05-02,2024-05-02,2024-05-01,0.99,250,17,1.1.0,-7070.074840261176,7070.074840261176,GLD,Monte Carlo Normal,100993.85288332806,118296.22832735135,False,0.0,345001077.0
2024-05-02,2024-05-03,2024-05-03,2024-05-02,0.99,250,17,1.1.0,-41292.40676095789,41292.40676095789,SPY,Historical,111770.81667307306,120339.2799112839,False,0.0,
2024-05-02,2024-05-03,2024-05-03,2024-05-02,0.99,250,17,1.1.0,-41292.40676095789,41292.40676095789,SPY,Parametric Normal,98657.78299563362,113028.7215948586,False,0.0,
2024-05-02,2024-05-03,2024-05-03,2024-05-02,0.99,250,17,1.1.0,-41292.40676095789,41292.40676095789,SPY,Monte Carlo Normal,96797.20515214372,112026.05760433216,False,0.0,346001080.0
2024-05-03,2024-05-06,2024-05-06,2024-05-03,0.99,250,17,1.1.0,10574.636294779772,-10574.636294779772,US10Y,Historical,110883.10278783995,118842.40263311536,False,0.0,
2024-05-03,2024-05-06,2024-05-06,2024-05-03,0.99,250,17,1.1.0,10574.636294779772,-10574.636294779772,US10Y,Parametric Normal,97972.07028891335,112243.12487589144,False,0.0,
2024-05-03,2024-05-06,2024-05-06,2024-05-03,0.99,250,17,1.1.0,10574.636294779772,-10574.636294779772,US10Y,Monte Carlo Normal,96040.10627915373,109739.62180658804,False,0.0,347001083.0
2024-05-06,2024-05-07,2024-05-07,2024-05-06,0.99,250,17,1.1.0,-47546.24606270053,47546.24606270053,SPY,Historical,111310.23761403347,119498.31656847769,False,0.0,
2024-05-06,2024-05-07,2024-05-07,2024-05-06,0.99,250,17,1.1.0,-47546.24606270053,47546.24606270053,SPY,Parametric Normal,98279.01172971443,112594.77679431906,False,0.0,
2024-05-06,2024-05-07,2024-05-07,2024-05-06,0.99,250,17,1.1.0,-47546.24606270053,47546.24606270053,SPY,Monte Carlo Normal,101126.4055529826,112507.39726777235,False,0.0,348001086.0
2024-05-07,2024-05-08,2024-05-08,2024-05-07,0.99,250,17,1.1.0,-1315.589581485844,1315.589581485844,EEM,Historical,110517.73881998794,117911.91651265578,False,0.0,
2024-05-07,2024-05-08,2024-05-08,2024-05-07,0.99,250,17,1.1.0,-1315.589581485844,1315.589581485844,EEM,Parametric Normal,97028.23797546986,111161.8096815985,False,0.0,
2024-05-07,2024-05-08,2024-05-08,2024-05-07,0.99,250,17,1.1.0,-1315.589581485844,1315.589581485844,EEM,Monte Carlo Normal,96045.74700093776,111653.50646874812,False,0.0,349001089.0
2024-05-08,2024-05-09,2024-05-09,2024-05-08,0.99,250,17,1.1.0,9715.07842347318,-9715.07842347318,GLD,Historical,110409.11121442336,117657.26297846754,False,0.0,
2024-05-08,2024-05-09,2024-05-09,2024-05-08,0.99,250,17,1.1.0,9715.07842347318,-9715.07842347318,GLD,Parametric Normal,96955.88300461594,111078.91515864925,False,0.0,
2024-05-08,2024-05-09,2024-05-09,2024-05-08,0.99,250,17,1.1.0,9715.07842347318,-9715.07842347318,GLD,Monte Carlo Normal,95620.85410318214,108572.95001656009,False,0.0,350001092.0
2024-05-09,2024-05-10,2024-05-10,2024-05-09,0.99,250,17,1.1.0,-35932.88164515745,35932.88164515745,EFA,Historical,110749.18892167952,118070.95947992313,False,0.0,
2024-05-09,2024-05-10,2024-05-10,2024-05-09,0.99,250,17,1.1.0,-35932.88164515745,35932.88164515745,EFA,Parametric Normal,97039.37424074828,111174.56810561269,False,0.0,
2024-05-09,2024-05-10,2024-05-10,2024-05-09,0.99,250,17,1.1.0,-35932.88164515745,35932.88164515745,EFA,Monte Carlo Normal,93643.09096952148,107954.40322687918,False,0.0,351001095.0
2024-05-10,2024-05-13,2024-05-13,2024-05-10,0.99,250,17,1.1.0,67309.34428346349,-67309.34428346349,LQD,Historical,109948.29641287816,117086.4861190306,False,0.0,
2024-05-10,2024-05-13,2024-05-13,2024-05-10,0.99,250,17,1.1.0,67309.34428346349,-67309.34428346349,LQD,Parametric Normal,96321.57744151774,110352.21378020183,False,0.0,
2024-05-10,2024-05-13,2024-05-13,2024-05-10,0.99,250,17,1.1.0,67309.34428346349,-67309.34428346349,LQD,Monte Carlo Normal,96749.81193890938,111411.98717013911,False,0.0,352001098.0
2024-05-13,2024-05-14,2024-05-14,2024-05-13,0.99,250,17,1.1.0,16262.086048121824,-16262.086048121824,USO,Historical,111369.74151175658,119218.77225717218,False,0.0,
2024-05-13,2024-05-14,2024-05-14,2024-05-13,0.99,250,17,1.1.0,16262.086048121824,-16262.086048121824,USO,Parametric Normal,97764.80825696656,112005.6721195576,False,0.0,
2024-05-13,2024-05-14,2024-05-14,2024-05-13,0.99,250,17,1.1.0,16262.086048121824,-16262.086048121824,USO,Monte Carlo Normal,95158.71576764787,105311.20938004181,False,0.0,353001101.0
2024-05-14,2024-05-15,2024-05-15,2024-05-14,0.99,250,17,1.1.0,-44972.16489168375,44972.16489168375,EFA,Historical,111509.22148901758,119199.37913729006,False,0.0,
2024-05-14,2024-05-15,2024-05-15,2024-05-14,0.99,250,17,1.1.0,-44972.16489168375,44972.16489168375,EFA,Parametric Normal,97855.5907591147,112109.67841130086,False,0.0,
2024-05-14,2024-05-15,2024-05-15,2024-05-14,0.99,250,17,1.1.0,-44972.16489168375,44972.16489168375,EFA,Monte Carlo Normal,97908.90302720216,111276.6844529102,False,0.0,354001104.0
2024-05-15,2024-05-16,2024-05-16,2024-05-15,0.99,250,17,1.1.0,15362.605317453377,-15362.605317453377,US10Y,Historical,110669.14576605066,117999.60129373241,False,0.0,
2024-05-15,2024-05-16,2024-05-16,2024-05-15,0.99,250,17,1.1.0,15362.605317453377,-15362.605317453377,US10Y,Parametric Normal,97281.39163505196,111451.83884747677,False,0.0,
2024-05-15,2024-05-16,2024-05-16,2024-05-15,0.99,250,17,1.1.0,15362.605317453377,-15362.605317453377,US10Y,Monte Carlo Normal,98903.36530812675,111541.97629295828,False,0.0,355001107.0
2024-05-16,2024-05-17,2024-05-17,2024-05-16,0.99,250,17,1.1.0,27844.8053864161,-27844.8053864161,EURUSD_OVERLAY,Historical,111132.4299831873,118866.5112640495,False,0.0,
2024-05-16,2024-05-17,2024-05-17,2024-05-16,0.99,250,17,1.1.0,27844.8053864161,-27844.8053864161,EURUSD_OVERLAY,Parametric Normal,97645.30063826402,111868.7564809466,False,0.0,
2024-05-16,2024-05-17,2024-05-17,2024-05-16,0.99,250,17,1.1.0,27844.8053864161,-27844.8053864161,EURUSD_OVERLAY,Monte Carlo Normal,94552.87500623481,109034.16868672757,False,0.0,356001110.0
2024-05-17,2024-05-20,2024-05-20,2024-05-17,0.99,250,17,1.1.0,27298.92148931916,-27298.92148931916,DBC,Historical,111574.54303125502,119658.38873470243,False,0.0,
2024-05-17,2024-05-20,2024-05-20,2024-05-17,0.99,250,17,1.1.0,27298.92148931916,-27298.92148931916,DBC,Parametric Normal,98253.6624714355,112565.73504850188,False,0.0,
2024-05-17,2024-05-20,2024-05-20,2024-05-17,0.99,250,17,1.1.0,27298.92148931916,-27298.92148931916,DBC,Monte Carlo Normal,98676.36880025438,112981.27542892961,False,0.0,357001113.0
2024-05-20,2024-05-21,2024-05-21,2024-05-20,0.99,250,17,1.1.0,44265.1049328876,-44265.1049328876,DBC,Historical,112049.01669884735,120696.26170595216,False,0.0,
2024-05-20,2024-05-21,2024-05-21,2024-05-20,0.99,250,17,1.1.0,44265.1049328876,-44265.1049328876,DBC,Parametric Normal,98941.40853865795,113353.66131645264,False,0.0,
2024-05-20,2024-05-21,2024-05-21,2024-05-20,0.99,250,17,1.1.0,44265.1049328876,-44265.1049328876,DBC,Monte Carlo Normal,97692.89505653962,111559.53664715413,False,0.0,358001116.0
2024-05-21,2024-05-22,2024-05-22,2024-05-21,0.99,250,17,1.1.0,152489.71279618054,-152489.71279618054,TIP,Historical,112779.39210925589,121888.83884583213,False,0.0,
2024-05-21,2024-05-22,2024-05-22,2024-05-21,0.99,250,17,1.1.0,152489.71279618054,-152489.71279618054,TIP,Parametric Normal,99781.06106512313,114315.62142510877,False,0.0,
2024-05-21,2024-05-22,2024-05-22,2024-05-21,0.99,250,17,1.1.0,152489.71279618054,-152489.71279618054,TIP,Monte Carlo Normal,99268.69695519806,112433.43137041874,False,0.0,359001119.0
2024-05-22,2024-05-23,2024-05-23,2024-05-22,0.99,250,17,1.1.0,54698.99469948247,-54698.99469948247,SLV,Historical,115293.34466536234,125730.39683938673,False,0.0,
2024-05-22,2024-05-23,2024-05-23,2024-05-22,0.99,250,17,1.1.0,54698.99469948247,-54698.99469948247,SLV,Parametric Normal,104703.21513149055,119954.75870066528,False,0.0,
2024-05-22,2024-05-23,2024-05-23,2024-05-22,0.99,250,17,1.1.0,54698.99469948247,-54698.99469948247,SLV,Monte Carlo Normal,103897.84661565007,120002.03712351625,False,0.0,360001122.0
2024-05-23,2024-05-24,2024-05-24,2024-05-23,0.99,250,17,1.1.0,27952.57903112179,-27952.57903112179,GLD,Historical,116103.53572370185,126645.04724691669,False,0.0,
2024-05-23,2024-05-24,2024-05-24,2024-05-23,0.99,250,17,1.1.0,27952.57903112179,-27952.57903112179,GLD,Parametric Normal,105456.86459468667,120818.18815112718,False,0.0,
2024-05-23,2024-05-24,2024-05-24,2024-05-23,0.99,250,17,1.1.0,27952.57903112179,-27952.57903112179,GLD,Monte Carlo Normal,104395.2577725905,118719.9058360078,False,0.0,361001125.0
2024-05-24,2024-05-27,2024-05-27,2024-05-24,0.99,250,17,1.1.0,29308.665940163934,-29308.665940163934,HYG,Historical,116658.0961550661,127416.15609996232,False,0.0,
2024-05-24,2024-05-27,2024-05-27,2024-05-24,0.99,250,17,1.1.0,29308.665940163934,-29308.665940163934,HYG,Parametric Normal,106003.38286064967,121444.31473794469,False,0.0,
2024-05-24,2024-05-27,2024-05-27,2024-05-24,0.99,250,17,1.1.0,29308.665940163934,-29308.665940163934,HYG,Monte Carlo Normal,106535.94206089596,122420.69774288913,False,0.0,362001128.0
2024-05-27,2024-05-28,2024-05-28,2024-05-27,0.99,250,17,1.1.0,-37985.87895209573,37985.87895209573,EFA,Historical,117104.12479717567,128193.5623257349,False,0.0,
2024-05-27,2024-05-28,2024-05-28,2024-05-27,0.99,250,17,1.1.0,-37985.87895209573,37985.87895209573,EFA,Parametric Normal,106714.19283431294,122258.6645051961,False,0.0,
2024-05-27,2024-05-28,2024-05-28,2024-05-27,0.99,250,17,1.1.0,-37985.87895209573,37985.87895209573,EFA,Monte Carlo Normal,102998.23064368809,118856.2506475126,False,0.0,363001131.0
2024-05-28,2024-05-29,2024-05-29,2024-05-28,0.99,250,17,1.1.0,59102.43154158972,-59102.43154158972,US10Y,Historical,116127.27372544112,126765.13183570557,False,0.0,
2024-05-28,2024-05-29,2024-05-29,2024-05-28,0.99,250,17,1.1.0,59102.43154158972,-59102.43154158972,US10Y,Parametric Normal,105936.89725597428,121368.14453958078,False,0.0,
2024-05-28,2024-05-29,2024-05-29,2024-05-28,0.99,250,17,1.1.0,59102.43154158972,-59102.43154158972,US10Y,Monte Carlo Normal,104021.77927205164,119201.74284886933,False,0.0,364001134.0
2024-05-29,2024-05-30,2024-05-30,2024-05-29,0.99,250,17,1.1.0,-20371.951774835798,20371.951774835798,GLD,Historical,117265.40395923899,128348.27385314085,False,0.0,
2024-05-29,2024-05-30,2024-05-30,2024-05-29,0.99,250,17,1.1.0,-20371.951774835798,20371.951774835798,GLD,Parametric Normal,107373.69830240088,123014.23652069634,False,0.0,
2024-05-29,2024-05-30,2024-05-30,2024-05-29,0.99,250,17,1.1.0,-20371.951774835798,20371.951774835798,GLD,Monte Carlo Normal,109364.89414124381,123434.98138693043,False,0.0,365001137.0
2024-05-30,2024-05-31,2024-05-31,2024-05-30,0.99,250,17,1.1.0,24164.069503888808,-24164.069503888808,EFA,Historical,117035.74228685132,128476.80077581623,False,0.0,
2024-05-30,2024-05-31,2024-05-31,2024-05-30,0.99,250,17,1.1.0,24164.069503888808,-24164.069503888808,EFA,Parametric Normal,107170.30243986548,122781.21309748526,False,0.0,
2024-05-30,2024-05-31,2024-05-31,2024-05-30,0.99,250,17,1.1.0,24164.069503888808,-24164.069503888808,EFA,Monte Carlo Normal,108158.15319580464,125546.18395377064,False,0.0,366001140.0
2024-05-31,2024-06-03,2024-06-03,2024-05-31,0.99,250,17,1.1.0,9953.402802988458,-9953.402802988458,SPY,Historical,117277.66899033358,128923.43751682554,False,0.0,
2024-05-31,2024-06-03,2024-06-03,2024-05-31,0.99,250,17,1.1.0,9953.402802988458,-9953.402802988458,SPY,Parametric Normal,107178.46454474634,122790.56413145536,False,0.0,
2024-05-31,2024-06-03,2024-06-03,2024-05-31,0.99,250,17,1.1.0,9953.402802988458,-9953.402802988458,SPY,Monte Carlo Normal,107511.65054777269,123803.28244884164,False,0.0,367001143.0
2024-06-03,2024-06-04,2024-06-04,2024-06-03,0.99,250,18,1.1.0,-52606.03743976729,52606.03743976729,EFA,Historical,115817.58095890579,124575.82085090759,False,0.0,
2024-06-03,2024-06-04,2024-06-04,2024-06-03,0.99,250,18,1.1.0,-52606.03743976729,52606.03743976729,EFA,Parametric Normal,104917.85860825729,120200.66811643529,False,0.0,
2024-06-03,2024-06-04,2024-06-04,2024-06-03,0.99,250,18,1.1.0,-52606.03743976729,52606.03743976729,EFA,Monte Carlo Normal,105464.48350960504,119456.64222254988,False,0.0,368001146.0
2024-06-04,2024-06-05,2024-06-05,2024-06-04,0.99,250,18,1.1.0,-33117.61173365817,33117.61173365817,IWM,Historical,115177.1984432031,124126.74496232308,False,0.0,
2024-06-04,2024-06-05,2024-06-05,2024-06-04,0.99,250,18,1.1.0,-33117.61173365817,33117.61173365817,IWM,Parametric Normal,104509.49818276199,119732.82406559434,False,0.0,
2024-06-04,2024-06-05,2024-06-05,2024-06-04,0.99,250,18,1.1.0,-33117.61173365817,33117.61173365817,IWM,Monte Carlo Normal,104923.85666084311,119160.180005203,False,0.0,369001149.0
2024-06-05,2024-06-06,2024-06-06,2024-06-05,0.99,250,18,1.1.0,44540.68929132601,-44540.68929132601,HYG,Historical,114627.59603741432,123282.83500265203,False,0.0,
2024-06-05,2024-06-06,2024-06-06,2024-06-05,0.99,250,18,1.1.0,44540.68929132601,-44540.68929132601,HYG,Parametric Normal,103937.33279705986,119077.31448365285,False,0.0,
2024-06-05,2024-06-06,2024-06-06,2024-06-05,0.99,250,18,1.1.0,44540.68929132601,-44540.68929132601,HYG,Monte Carlo Normal,102018.63460641583,121802.84235624295,False,0.0,370001152.0
2024-06-06,2024-06-07,2024-06-07,2024-06-06,0.99,250,18,1.1.0,31930.38007786757,-31930.38007786757,VNQ,Historical,115404.40876651017,124311.60693505804,False,0.0,
2024-06-06,2024-06-07,2024-06-07,2024-06-06,0.99,250,18,1.1.0,31930.38007786757,-31930.38007786757,VNQ,Parametric Normal,104839.18795529476,120110.53794057498,False,0.0,
2024-06-06,2024-06-07,2024-06-07,2024-06-06,0.99,250,18,1.1.0,31930.38007786757,-31930.38007786757,VNQ,Monte Carlo Normal,104840.75182045595,118871.76610697193,False,0.0,371001155.0
2024-06-07,2024-06-10,2024-06-10,2024-06-07,0.99,250,18,1.1.0,-2523.055577817021,2523.055577817021,SPY,Historical,116036.34502120495,125034.85096327859,False,0.0,
2024-06-07,2024-06-10,2024-06-10,2024-06-07,0.99,250,18,1.1.0,-2523.055577817021,2523.055577817021,SPY,Parametric Normal,105363.00400117498,120710.65539931954,False,0.0,
2024-06-07,2024-06-10,2024-06-10,2024-06-07,0.99,250,18,1.1.0,-2523.055577817021,2523.055577817021,SPY,Monte Carlo Normal,104493.56450542825,118141.72113622747,False,0.0,372001158.0
2024-06-10,2024-06-11,2024-06-11,2024-06-10,0.99,250,18,1.1.0,-90245.40881054052,90245.40881054052,SPY,Historical,115989.6385432186,124825.01772969015,False,0.0,
2024-06-10,2024-06-11,2024-06-11,2024-06-10,0.99,250,18,1.1.0,-90245.40881054052,90245.40881054052,SPY,Parametric Normal,105288.92408703083,120625.78467004378,False,0.0,
2024-06-10,2024-06-11,2024-06-11,2024-06-10,0.99,250,18,1.1.0,-90245.40881054052,90245.40881054052,SPY,Monte Carlo Normal,106103.5371777259,123431.78060605821,False,0.0,373001161.0
2024-06-11,2024-06-12,2024-06-12,2024-06-11,0.99,250,18,1.1.0,-20582.989833671018,20582.989833671018,GLD,Historical,114378.85677226135,122425.36939085776,False,0.0,
2024-06-11,2024-06-12,2024-06-12,2024-06-11,0.99,250,18,1.1.0,-20582.989833671018,20582.989833671018,GLD,Parametric Normal,104588.47908485724,119823.30968287836,False,0.0,
2024-06-11,2024-06-12,2024-06-12,2024-06-11,0.99,250,18,1.1.0,-20582.989833671018,20582.989833671018,GLD,Monte Carlo Normal,102530.6562788613,117990.94185790507,False,0.0,374001164.0
2024-06-12,2024-06-13,2024-06-13,2024-06-12,0.99,250,18,1.1.0,22907.986560819172,-22907.986560819172,IWM,Historical,114107.2363813065,122123.35283901912,False,0.0,
2024-06-12,2024-06-13,2024-06-13,2024-06-12,0.99,250,18,1.1.0,22907.986560819172,-22907.986560819172,IWM,Parametric Normal,101908.8021440988,116753.29888692776,False,0.0,
2024-06-12,2024-06-13,2024-06-13,2024-06-12,0.99,250,18,1.1.0,22907.986560819172,-22907.986560819172,IWM,Monte Carlo Normal,101239.75918923249,115005.51767128015,False,0.0,375001167.0
2024-06-13,2024-06-14,2024-06-14,2024-06-13,0.99,250,18,1.1.0,-41538.93767505647,41538.93767505647,SPY,Historical,114405.86264387654,122414.635357497,False,0.0,
2024-06-13,2024-06-14,2024-06-14,2024-06-13,0.99,250,18,1.1.0,-41538.93767505647,41538.93767505647,SPY,Parametric Normal,102069.78690398346,116937.73341458001,False,0.0,
2024-06-13,2024-06-14,2024-06-14,2024-06-13,0.99,250,18,1.1.0,-41538.93767505647,41538.93767505647,SPY,Monte Carlo Normal,102207.77576562866,116730.08052284055,False,0.0,376001170.0
2024-06-14,2024-06-17,2024-06-17,2024-06-14,0.99,250,18,1.1.0,-15449.518804309304,15449.518804309304,LQD,Historical,113904.30360972862,121571.02327591905,False,0.0,
2024-06-14,2024-06-17,2024-06-17,2024-06-14,0.99,250,18,1.1.0,-15449.518804309304,15449.518804309304,LQD,Parametric Normal,100997.84720494252,115709.65013386472,False,0.0,
2024-06-14,2024-06-17,2024-06-17,2024-06-14,0.99,250,18,1.1.0,-15449.518804309304,15449.518804309304,LQD,Monte Carlo Normal,101234.4663912683,114228.92833788219,False,0.0,377001173.0
2024-06-17,2024-06-18,2024-06-18,2024-06-17,0.99,250,18,1.1.0,4293.067055753976,-4293.067055753976,SLV,Historical,113967.14123431999,121594.23234894486,False,0.0,
2024-06-17,2024-06-18,2024-06-18,2024-06-17,0.99,250,18,1.1.0,4293.067055753976,-4293.067055753976,SLV,Parametric Normal,100889.99832782401,115586.09150183378,False,0.0,
2024-06-17,2024-06-18,2024-06-18,2024-06-17,0.99,250,18,1.1.0,4293.067055753976,-4293.067055753976,SLV,Monte Carlo Normal,99206.7098244159,114254.60244466622,False,0.0,378001176.0
2024-06-18,2024-06-19,2024-06-19,2024-06-18,0.99,250,18,1.1.0,-49489.60890147575,49489.60890147575,SPY,Historical,113944.8765059223,121671.4976414909,False,0.0,
2024-06-18,2024-06-19,2024-06-19,2024-06-18,0.99,250,18,1.1.0,-49489.60890147575,49489.60890147575,SPY,Parametric Normal,100802.38055917555,115485.7109329762,False,0.0,
2024-06-18,2024-06-19,2024-06-19,2024-06-18,0.99,250,18,1.1.0,-49489.60890147575,49489.60890147575,SPY,Monte Carlo Normal,101014.90318464,114999.13968964934,False,0.0,379001179.0
2024-06-19,2024-06-20,2024-06-20,2024-06-19,0.99,250,18,1.1.0,-21.242343754819565,21.242343754819565,LQD,Historical,113204.44730935126,120770.1153672373,False,0.0,
2024-06-19,2024-06-20,2024-06-20,2024-06-19,0.99,250,18,1.1.0,-21.242343754819565,21.242343754819565,LQD,Parametric Normal,100278.6029186264,114885.6374738568,False,0.0,
2024-06-19,2024-06-20,2024-06-20,2024-06-19,0.99,250,18,1.1.0,-21.242343754819565,21.242343754819565,LQD,Monte Carlo Normal,99570.13519580646,116680.702397675,False,0.0,380001182.0
2024-06-20,2024-06-21,2024-06-21,2024-06-20,0.99,250,18,1.1.0,31132.99126969074,-31132.99126969074,EURUSD_OVERLAY,Historical,113295.50265510804,120889.78257062941,False,0.0,
2024-06-20,2024-06-21,2024-06-21,2024-06-20,0.99,250,18,1.1.0,31132.99126969074,-31132.99126969074,EURUSD_OVERLAY,Parametric Normal,100230.45434195358,114830.47535787671,False,0.0,
2024-06-20,2024-06-21,2024-06-21,2024-06-20,0.99,250,18,1.1.0,31132.99126969074,-31132.99126969074,EURUSD_OVERLAY,Monte Carlo Normal,103364.90950906102,118423.74848942552,False,0.0,381001185.0
2024-06-21,2024-06-24,2024-06-24,2024-06-21,0.99,250,18,1.1.0,-46477.058034552625,46477.058034552625,EEM,Historical,113769.41271558398,121732.64158718158,False,0.0,
2024-06-21,2024-06-24,2024-06-24,2024-06-21,0.99,250,18,1.1.0,-46477.058034552625,46477.058034552625,EEM,Parametric Normal,100652.99781197027,115314.5684196107,False,0.0,
2024-06-21,2024-06-24,2024-06-24,2024-06-21,0.99,250,18,1.1.0,-46477.058034552625,46477.058034552625,EEM,Monte Carlo Normal,101108.54554549743,116719.71404283083,False,0.0,382001188.0
2024-06-24,2024-06-25,2024-06-25,2024-06-24,0.99,250,18,1.1.0,-22105.23019608789,22105.23019608789,SPY,Historical,113069.12948799219,121111.5812994619,False,0.0,
2024-06-24,2024-06-25,2024-06-25,2024-06-24,0.99,250,18,1.1.0,-22105.23019608789,22105.23019608789,SPY,Parametric Normal,100245.2320277795,114847.40562821443,False,0.0,
2024-06-24,2024-06-25,2024-06-25,2024-06-24,0.99,250,18,1.1.0,-22105.23019608789,22105.23019608789,SPY,Monte Carlo Normal,99295.247638868,116540.35394065264,False,0.0,383001191.0
2024-06-25,2024-06-26,2024-06-26,2024-06-25,0.99,250,18,1.1.0,-27603.861809095946,27603.861809095946,EFA,Historical,112504.48198915951,119547.92830201972,False,0.0,
2024-06-25,2024-06-26,2024-06-26,2024-06-25,0.99,250,18,1.1.0,-27603.861809095946,27603.861809095946,EFA,Parametric Normal,99671.1101229594,114189.6545317369,False,0.0,
2024-06-25,2024-06-26,2024-06-26,2024-06-25,0.99,250,18,1.1.0,-27603.861809095946,27603.861809095946,EFA,Monte Carlo Normal,98678.49760976716,112454.4614773147,False,0.0,384001194.0
2024-06-26,2024-06-27,2024-06-27,2024-06-26,0.99,250,18,1.1.0,-1317.0585258174265,1317.0585258174265,SPY,Historical,111977.15550172668,119000.96748307018,False,0.0,
2024-06-26,2024-06-27,2024-06-27,2024-06-26,0.99,250,18,1.1.0,-1317.0585258174265,1317.0585258174265,SPY,Parametric Normal,99190.00180498167,113638.46580157778,False,0.0,
2024-06-26,2024-06-27,2024-06-27,2024-06-26,0.99,250,18,1.1.0,-1317.0585258174265,1317.0585258174265,SPY,Monte Carlo Normal,102109.51077955835,117007.869013933,False,0.0,385001197.0
2024-06-27,2024-06-28,2024-06-28,2024-06-27,0.99,250,18,1.1.0,78.25314027125901,-78.25314027125901,DBC,Historical,111567.19435604788,117712.64428292357,False,0.0,
2024-06-27,2024-06-28,2024-06-28,2024-06-27,0.99,250,18,1.1.0,78.25314027125901,-78.25314027125901,DBC,Parametric Normal,98731.04006162148,113112.64961619639,False,0.0,
2024-06-27,2024-06-28,2024-06-28,2024-06-27,0.99,250,18,1.1.0,78.25314027125901,-78.25314027125901,DBC,Monte Carlo Normal,98647.84859551405,112996.12289001833,False,0.0,386001200.0
2024-06-28,2024-07-01,2024-07-01,2024-06-28,0.99,250,18,1.1.0,598.2632820924799,-598.2632820924799,SPY,Historical,111406.31818234494,117475.53453153506,False,0.0,
2024-06-28,2024-07-01,2024-07-01,2024-06-28,0.99,250,18,1.1.0,598.2632820924799,-598.2632820924799,SPY,Parametric Normal,98455.83610775301,112797.35821049979,False,0.0,
2024-06-28,2024-07-01,2024-07-01,2024-06-28,0.99,250,18,1.1.0,598.2632820924799,-598.2632820924799,SPY,Monte Carlo Normal,100747.80736888912,114372.24415515995,False,0.0,387001203.0
2024-07-01,2024-07-02,2024-07-02,2024-07-01,0.99,250,19,1.1.0,-89022.37154002758,89022.37154002758,SPY,Historical,112620.10014058449,121136.54337421138,False,0.0,
2024-07-01,2024-07-02,2024-07-02,2024-07-01,0.99,250,19,1.1.0,-89022.37154002758,89022.37154002758,SPY,Parametric Normal,99282.63225697525,113744.58922389362,False,0.0,
2024-07-01,2024-07-02,2024-07-02,2024-07-01,0.99,250,19,1.1.0,-89022.37154002758,89022.37154002758,SPY,Monte Carlo Normal,101138.10080177075,114912.38738138141,False,0.0,388001206.0
2024-07-02,2024-07-03,2024-07-03,2024-07-02,0.99,250,19,1.1.0,13212.086538294407,-13212.086538294407,DBC,Historical,110902.73117589825,118524.82563872825,False,0.0,
2024-07-02,2024-07-03,2024-07-03,2024-07-02,0.99,250,19,1.1.0,13212.086538294407,-13212.086538294407,DBC,Parametric Normal,98479.58471114775,112824.56614280747,False,0.0,
2024-07-02,2024-07-03,2024-07-03,2024-07-02,0.99,250,19,1.1.0,13212.086538294407,-13212.086538294407,DBC,Monte Carlo Normal,98082.36334638052,111114.7361733362,False,0.0,389001209.0
2024-07-03,2024-07-04,2024-07-04,2024-07-03,0.99,250,19,1.1.0,68237.0686631575,-68237.0686631575,EEM,Historical,111117.66464703421,119209.62493118251,False,0.0,
2024-07-03,2024-07-04,2024-07-04,2024-07-03,0.99,250,19,1.1.0,68237.0686631575,-68237.0686631575,EEM,Parametric Normal,98604.387620277,112967.54840778321,False,0.0,
2024-07-03,2024-07-04,2024-07-04,2024-07-03,0.99,250,19,1.1.0,68237.0686631575,-68237.0686631575,EEM,Monte Carlo Normal,98137.17358842856,112171.18830985192,False,0.0,390001212.0
2024-07-04,2024-07-05,2024-07-05,2024-07-04,0.99,250,19,1.1.0,-8616.329347895266,8616.329347895266,GLD,Historical,112089.2408936838,120845.51237731983,False,0.0,
2024-07-04,2024-07-05,2024-07-05,2024-07-04,0.99,250,19,1.1.0,-8616.329347895266,8616.329347895266,GLD,Parametric Normal,100238.2620742702,114839.42039977314,False,0.0,
2024-07-04,2024-07-05,2024-07-05,2024-07-04,0.99,250,19,1.1.0,-8616.329347895266,8616.329347895266,GLD,Monte Carlo Normal,99745.80752221875,114449.79033561256,False,0.0,391001215.0
2024-07-05,2024-07-08,2024-07-08,2024-07-05,0.99,250,19,1.1.0,-19292.16728461316,19292.16728461316,SPY,Historical,112079.395853641,121016.62181680046,False,0.0,
2024-07-05,2024-07-08,2024-07-08,2024-07-05,0.99,250,19,1.1.0,-19292.16728461316,19292.16728461316,SPY,Parametric Normal,100151.06667529981,114739.52372487003,False,0.0,
